"idElement","idChallenge","IsCheckpoint","Type","idMedia","X","Y","Width","Height","SourceUrl","Headline","MediaType","Uploaded"
1831,97,0,0,7775,0,8,9,15,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>Religion has been the leading cause of war in the world. No ones loves to kill and destroy about anything better then about arguing who the true creator is. People use there so called ""god"" as an excuse to kill anyone who doesnt agree. This world would be a better place if we just didnt have religion , we wouldnt have a reason to kill people for such foolish reasons. The question anyone should ask is why do people use religion to express the violent sick fetish for war. Would the world be better without religion.</span></p></div>",0,"2013-04-07 21:48:19"
1832,97,0,2,,0,0,9,8,"","",,""
1834,97,1,4,2340,9,0,15,11,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>What are your opinions on this topic? Do you think that the world would be better without religion?</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>No flamers or trolls this is my opinion and i am not trying to offend anyone.</SPAN></P>",0,"2012-05-25 05:11:13"
59,113,0,1,784,0,0,50,50,"http://files/8a5424c1-d232-8294-b2a0-8b86dcd30745.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1833,113,1,5,5,8,20,7,21,"","What Do You Think?",0,"2012-05-25 04:23:55"
1835,113,0,2,,0,0,11,9,"","",,""
1836,113,0,0,7769,12,0,12,9,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>Fast food has a strong reputation for being unhealthy, and is blamed for obesity and diabetes being on the rise. The main issues with takeaways and fast food restaurants are the high fat, calorie and salt content. food such as chicken nuggets and fries from major fast food chains also contain very high levels of the unhealthy artery clogging trans fats that can raise the chances of heart disease in people who eat fast food on a regular basis. An average, relatively active human needs approximately 2000 calories a day, eating in excess of what your body needs will result in your body storing the energy as fat.</span></p></div>",0,"2013-04-07 21:42:36"
1838,113,1,3,854,0,10,11,9,"youtube#2hWQ7H1420g","From PLAY! 1.0",2,"2012-05-31 22:40:11"
1839,113,1,4,2342,12,10,12,9,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Do you think fast food is the main problem for obesity?</SPAN></P>",0,"2012-05-25 05:11:13"
1827,114,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1829,114,0,2,540,13,1,9,6,"http://files/2ad17905-1257-4e21-a54b-8dfef6291e9c.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1830,114,0,0,2338,2,1,9,6,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>School food taste pretty bad and smell not tasty. I heard from my friends about school food that it taste unpleasent but they eat it because they need to have some kind of meal to keep going throughout they day. I personally eat what I bring from home a sandwich,fruit and juice. I think they should have better school food so we can eat at school and not buy unhealthy stuff before school and afterschool. They feed us a lot of frozen stuff that they heat up and have their. Sometimes the food is not even well cooked.</SPAN></P>",0,"2012-05-25 05:11:12"
60,115,0,1,537,0,0,50,50,"http://files/2317a1ad-2be8-4d48-ad56-dbc4c22fbcd7.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1816,115,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1820,115,0,0,2333,4,2,8,6,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>On third of nation's children eat fast food, can we say that this is something normal or a situation that is very unreasonable. At the moment you try to enjoy your so call ""meal"" but once you are done you tend to realize that fast food you ate was no meal but just junk.</SPAN></P>",0,"2012-05-25 05:11:12"
61,116,0,1,529,0,0,50,50,"http://files/5bbda455-a33f-47a4-9ed8-38a5e869ab3e.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1821,116,1,5,5,0,19,24,12,"","What Do You Think?",0,"2012-05-25 04:23:55"
1822,116,0,0,2334,0,0,8,3,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>http://www.ted.com/talks/jamie_oliver.html</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Jamie Oliver: Teach every child about food(video)</SPAN></P>",0,"2012-05-25 05:11:12"
1823,116,0,0,7768,8,0,16,8,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>Is fast food killing you slowly?</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span></span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>I believe that fast food is playing a huge role in the obesity problem here in the United States. Can Fast food kill you? Maybe not by itself, but if you add in a sedentary lifestyle you are opening yourself up to obesity and many of the diseases including diabetes.  I read an article the other day that they no longer call type 2 diabetes ""Adult onset diabetes"". Why, because more children are getting it then adults. This is incredible to me.  I just feel like I want to scream out. What are we doing to our kids? Don't we get it? Fast Food including soft drinks and lack of exercise is making our kids sick! </span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>http://www.squidoo.com/isfastfoodkillingyouslowly</span></p></div>",0,"2013-04-07 21:40:26"
1824,116,0,0,2336,0,3,8,3,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>http://www.bing.com/videos/watch/video/five-frightening-fast-food-facts/1ai3453gi</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Five Frightening Fast Food Facts.</SPAN></P>",0,"2012-05-25 05:11:12"
1825,116,0,2,,9,8,14,11,"","",,""
1826,116,1,4,2337,0,6,8,13,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Is Fast Food making kids obese?</SPAN></P>",0,"2012-05-25 05:11:12"
62,117,0,1,539,0,0,50,50,"http://files/bedf0b9b-f7c1-497a-b38d-8df62bd299fa.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1818,117,1,5,5,5,12,14,13,"","What Do You Think?",0,"2012-05-25 04:23:55"
1819,117,0,0,7766,0,0,14,11,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>in America? I mean I've been going to message boards lately (just checking them out, I'm new to using the internet) and noticed a LOT of racial slurs being thrown about generally directed to black people. You can't even get away from it on Y!A, so it lead me to think with all of this PC-ness in America today, not being able to say how you feel in public the ananimity of the internet is a place for a lot of people (who in real life you would never think to be racist) to let their true beliefs flie? </span></p></div>",0,"2013-04-07 21:38:27"
1862,117,0,2,,14,0,10,11,"","",,""
1812,119,1,5,5,17,0,7,16,"","What Do You Think?",0,"2012-05-25 04:23:55"
1817,119,0,0,7764,0,0,17,16,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>Are Fast Food Chains to Blame for the Nations Obesity? Americans are getting fatter and fatter every year. It is estimated that as many as one in five Americans is obese, a condition defined as being more than 30 percent above the ideal weight based on height. Even more alarming is that fact that obesity rates for children have doubled over the past 20 years, and overweight children are being diagnosed with obesity-related illnesses such as diabetes, sleep apnea and respiratory illnesses that in the past have only afflicted adults.   As the health care costs of treating obesity-related illnesses mount, some are looking to place the blame for increasing obesity rates on the purveyors of fast food. Facing fierce competition for customer loyalty, fast food chains such as McDonalds, Burger King and Wendy's have promoted their over-sized burgers, extra-large servings for fries, and buckets of soda, all at low prices. Busy and cash-strapped families increasingly rely on take-out food for family dinners, and regular consumption of over-sized portions of fatty foods can leads to widespread obesity.  </span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span>The portions served by fast food chains and other restaurants are far larger than the recommended portion size for most foods. Food costs for restaurants are relatively low, compared to the costs of rent and labor, so it makes sense for them to offer larger portions that make their customers feel like they are getting a bang for the buck.   As American eat out more and more frequently, they become accustomed to those oversized portion, and think that such portions are normal. The high caloric content of these large servings leads to weight gain for regular fast food customers, and obesity can lead to many dangerous health problems.   Fast food chains do not alert their customers to the hazardously high calorie and fat content of the food they offer. They deserve some of the blame for the epidemic of obesity, and lawsuits brought by victims of their toxic food would force these companies to take some responsibility for their dangerous products.   </span></p></div>",0,"2013-04-07 21:33:57"
7657,119,0,1,,0,0,50,50,"","",,""
63,120,0,1,521,0,0,50,50,"http://files/21c62e21-f499-4c77-a44a-eb59fbb29b44.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1810,120,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1811,120,1,3,526,16,3,7,6,"youtube#C3mzsHH0ARE","From PLAY! 1.0",2,"2012-05-31 22:40:11"
1814,120,0,0,2330,3,1,7,5,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>In the story macbeth by shakespear the main characters macbeth and lady macbeth plot to kill king Duncan. Both play a big part in the murder. All though macbeth was the one who stabbed Duncan, lady macbeth was the one who planned it and drugged people, and framed people to cover up what macbeth had did. The plan was for macbeth to go kill Duncan and put the bloody dagger near the servants so it can look like they were the ones who killed him. but macbeth didnt stick with the plan, he only killed duncan and came home with the bloody dagger in his hand, so lady macbeth had to take it from him and go plant it on the Duncans servants.</SPAN></P>",0,"2012-05-25 05:11:09"
